"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"108068",2019-12-14,23.8,16.1,"88.1","0"
"108068",2019-12-15,24.2,16.2,"88.4","0"
"108068",2019-12-16,23.6,18,"86.3","0"
"108068",2019-12-17,24.3,16.8,"83.8","3.6"
"108068",2019-12-18,23.4,17.6,"92.6","0"
"108068",2019-12-19,25.2,18.6,"86.6","0"
"108068",2019-12-20,24.8,19.4,"89.2","0"
"108068",2019-12-21,25.2,19.9,"86.9","0"
"108068",2019-12-22,25.3,18.9,"87.4","0"
"108068",2019-12-23,24.8,17.8,"90","0"
"108068",2019-12-24,24.7,19.2,"87.8","0"
"108068",2019-12-25,24.9,17.8,"85","0"
"108068",2019-12-26,25.8,17.7,"83.7","0"
"108068",2019-12-27,26.2,18.7,"87","0"
"108068",2019-12-28,26.9,19.5,"83.8","0"
"108068",2019-12-29,25.9,19.9,"86.9","0"
"108068",2019-12-30,25.7,19.1,"88.9","0"
"108068",2019-12-31,27.8,18.2,"85.8","0"
"108068",2020-01-01,26.1,19.8,"85.4","0"
"108068",2020-01-02,28.6,19.4,"76.3","0"
"108068",2020-01-03,27.4,18,"78.4","0"
"108068",2020-01-04,27.8,19,"79.7","0"
"108068",2020-01-05,27.4,18.5,"81.3","0"
"108068",2020-01-06,27,18.8,"79.7","0"
"108068",2020-01-07,27.3,16.8,"76.6","0"
"108068",2020-01-08,28,17,"73.1","0"
"108068",2020-01-09,27.7,17.7,"79.6","0"
"108068",2020-01-10,26.8,19,"83.5","0"
"108068",2020-01-11,27.8,18.6,"75.6","0"
"108068",2020-01-12,27.2,18.8,"84.9","0"
"108068",2020-01-13,27,16.6,"85.3","0"
"108068",2020-01-14,26.6,17.6,"95.1","0"
"108068",2020-01-15,27.6,18.6,"89.3","0"
"108068",2020-01-16,28.6,19.4,"94.5","0"
"108068",2020-01-17,26.8,18.8,"92.3","0"
"108068",2020-01-18,28.6,19.3,"89","0"
"108068",2020-01-19,28.3,18.1,"90.1","0"
"108068",2020-01-20,28.2,18.2,"84.6","0"
"108068",2020-01-21,28.1,18.2,"92.4","0"
"108068",2020-01-22,29.8,20,"94.2","0"
"108068",2020-01-23,29.9,22,"91.3","0"
"108068",2020-01-24,31.2,21.1,"79.7","0"
"108068",2020-01-25,28.3,21.8,"96.7","0"
"108068",2020-01-26,28.2,21.3,"96.3","0"
"108068",2020-01-27,27.5,20.2,"94.6","0"
"108068",2020-01-28,28.7,19.9,"93.7","0"
"108068",2020-01-29,28.6,20,"94","0"
"108068",2020-01-30,26.8,19.2,"92.7","0"
"108068",2020-01-31,28,19.7,"93.6","0"
"108068",2020-02-01,28.6,20,"91.9","0"
"108068",2020-02-02,28.1,19.8,"94.8","0"
"108068",2020-02-03,27.6,20,"95.4","0"
"108068",2020-02-04,27.7,20.2,"96","0"
"108068",2020-02-05,28.1,19.5,"96.7","0"
"108068",2020-02-06,27.3,18.6,"92.5","0"
"108068",2020-02-07,27.5,18.7,"95.9","0"
"108068",2020-02-08,27.4,21.2,"95.3","0"
"108068",2020-02-09,27.6,20,"95.8","0"
"108068",2020-02-10,27,19.7,"90.4","0"
"108068",2020-02-11,26.7,18.8,"92.5","0"
"108068",2020-02-12,27.8,19.3,"95.4","0"
"108068",2020-02-13,27.7,19.7,"90.4","0"
"108068",2020-02-14,28,20.5,"92.8","0"
"108068",2020-02-15,27.6,19,"96","0"
"108068",2020-02-16,27.8,21.4,"97.5","0"
"108068",2020-02-17,27.9,20,"94.9","0"
"108068",2020-02-18,28.8,20.1,"90.1","0"
"108068",2020-02-19,29.7,19,"85.8","0"
"108068",2020-02-20,28.2,20.3,"95.6","0"
"108068",2020-02-21,29.7,21.2,"96","0"
"108068",2020-02-22,29.2,20.2,"95.8","0"
"108068",2020-02-23,28.7,21.8,"94.8","0"
"108068",2020-02-24,30.8,22,"89.2","0"
"108068",2020-02-25,29.4,20.2,"92.6","0"
"108068",2020-02-26,29,21.4,"88","0"
"108068",2020-02-27,28.3,19.8,"91.4","0"
"108068",2020-02-28,28.8,19.8,"95.4","0"
"108068",2020-02-29,28,21.4,"91.8","0"
"108068",2020-03-01,29.6,21.6,"96","0"
"108068",2020-03-02,29,20.7,"91.4","0"
"108068",2020-03-03,29.4,20,"93.3","0"
"108068",2020-03-04,29.6,20.4,"96.4","0"
"108068",2020-03-05,28.6,21.5,"93.6","0"
"108068",2020-03-06,29,21.4,"96.4","0"
"108068",2020-03-07,29.2,20.9,"94.3","0"
"108068",2020-03-08,29.1,21.8,"95.6","0"
"108068",2020-03-09,29.8,21,"93.9","0"
"108068",2020-03-10,30,20.9,"84.8","0"
"108068",2020-03-11,29,20.6,"94.5","0"
"108068",2020-03-12,28.6,20.1,"96","0"
"108068",2020-03-13,30.2,21.7,"93.8","0"
"108068",2020-03-14,29.2,20.4,"94.1","0"
"108068",2020-03-15,30.1,21,"93.6","0"
"108068",2020-03-16,28.2,20.7,"95.2","0"
"108068",2020-03-17,S/D,21.4,"S/D","0"
