"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"105075",2019-12-16,33.5,16,"82.8","1.5"
"105075",2019-12-17,33,16,"87.8","17"
"105075",2019-12-18,33,16,"84.3","18.8"
"105075",2019-12-19,33.5,16,"89.4","3.3"
"105075",2019-12-20,34,16,"83.5","0"
"105075",2019-12-21,S/D,16,"S/D","-997.8"
"105075",2019-12-22,34.5,15.5,"81.7","2"
"105075",2019-12-23,30.5,15.5,"85.4","14.5"
"105075",2019-12-24,30.8,15,"82.9","0.5"
"105075",2019-12-25,34,15.5,"83.7","6"
"105075",2019-12-26,33.6,15,"80.7","14.3"
"105075",2019-12-27,32.2,18.5,"83.7","0"
"105075",2019-12-28,32,18.5,"90.2","0"
"105075",2019-12-29,32.5,17,"85","0"
"105075",2019-12-30,35.6,17.8,"85.3","0"
"105075",2019-12-31,34.4,17.2,"78.5","0"
"105075",2020-01-01,30.5,17.5,"86.1","8"
"105075",2020-01-02,36,16.4,"90.3","2.2"
"105075",2020-01-03,33,16.5,"87.7","0"
"105075",2020-01-04,35.8,17.5,"82.6","0"
"105075",2020-01-05,39.8,15.8,"70.5","0"
"105075",2020-01-06,40.5,16.8,"72.2","0"
"105075",2020-01-07,37.5,16.8,"93.9","29.5"
"105075",2020-01-08,38,17.6,"86.6","6"
"105075",2020-01-09,39,15.8,"76.3","4"
"105075",2020-01-10,36.5,16.5,"90.7","0"
"105075",2020-01-11,35.4,15.5,"88.9","0"
"105075",2020-01-12,35,16.5,"87","3"
"105075",2020-01-13,31.5,16,"91.6","3.5"
"105075",2020-01-14,32,15,"93.7","2.5"
"105075",2020-01-15,30,15.5,"92.6","1.5"
"105075",2020-01-16,31.8,15.5,"94.9","1.8"
"105075",2020-01-17,31.5,16.5,"84.5","17.5"
"105075",2020-01-18,31.8,16.5,"88.1","7"
"105075",2020-01-19,32.4,17.5,"S/D","0"
"105075",2020-01-20,33.5,17.5,"85.1","0"
"105075",2020-01-21,33.5,17.8,"79.1","19.5"
"105075",2020-01-22,36,17.8,"77.7","1.8"
"105075",2020-01-23,38,18.8,"86.2","0"
"105075",2020-01-24,34.8,17.5,"83.9","0"
"105075",2020-01-25,33.8,17.6,"S/D","45"
"105075",2020-01-26,31.5,16.5,"88.3","0"
"105075",2020-01-27,38.8,16,"74.3","0"
"105075",2020-01-28,37.5,17,"87.9","0"
"105075",2020-01-29,37.5,17.8,"88.7","0"
"105075",2020-01-30,31.8,17.5,"82.2","7"
"105075",2020-01-31,32,17.8,"93.8","14"
"105075",2020-02-01,31.8,16.5,"S/D","25.7"
"105075",2020-02-02,33.8,16.8,"82.1","7.5"
"105075",2020-02-03,34.5,17,"83.7","0"
"105075",2020-02-04,34.5,16.5,"87.7","0.6"
"105075",2020-02-05,34,16.5,"72.6","3.2"
"105075",2020-02-06,34.8,17,"82.1","0"
"105075",2020-02-07,34.5,16.4,"90.8","2.8"
"105075",2020-02-08,38.8,16.5,"75.6","0"
"105075",2020-02-09,36,17.5,"83.4","4.8"
"105075",2020-02-10,34,17.2,"90.8","8"
"105075",2020-02-11,33.8,16.5,"86.7","0"
"105075",2020-02-12,33.8,16.2,"85","0"
"105075",2020-02-13,34.2,16.5,"80.7","4"
"105075",2020-02-14,34.5,16.8,"85.5","1"
"105075",2020-02-15,33.8,17.5,"92.4","10"
"105075",2020-02-16,32,17.8,"S/D","11"
"105075",2020-02-17,30,17,"93.5","1.5"
"105075",2020-02-18,31.8,17,"90.7","1"
"105075",2020-02-19,32.8,17,"S/D","0"
"105075",2020-02-20,37.5,15.8,"79","0"
"105075",2020-02-21,37,15.2,"73.9","3"
"105075",2020-02-22,37.5,16.5,"81.7","0.2"
"105075",2020-02-23,34,18.5,"S/D","0"
"105075",2020-02-24,37.5,17.6,"75.1","0"
"105075",2020-02-25,33.8,17.8,"77.1","11.5"
"105075",2020-02-26,S/D,18.2,"S/D","5.8"
"105075",2020-02-27,34,18.4,"79.6","0"
"105075",2020-02-28,33.5,17.8,"84.1","3"
"105075",2020-02-29,35.5,16,"94.2","0"
"105075",2020-03-01,33,17.8,"91.4","3.5"
"105075",2020-03-02,33.5,16,"84","1"
"105075",2020-03-03,33.5,16,"82.5","10.2"
"105075",2020-03-04,33,16,"88.1","8.5"
"105075",2020-03-05,33,16,"89.6","0"
"105075",2020-03-06,34.8,16.5,"89.3","26.5"
"105075",2020-03-07,34.8,16.5,"81","0"
"105075",2020-03-08,35.5,17,"79.4","1.5"
"105075",2020-03-09,34.5,18,"92.5","35"
"105075",2020-03-10,S/D,16.8,"93.3","6"
"105075",2020-03-11,31.5,17,"94.1","0.5"
"105075",2020-03-12,31.8,16.5,"82.8","1"
"105075",2020-03-13,37.5,16.6,"74.2","32.5"
"105075",2020-03-14,31.8,17,"86.5","2"
"105075",2020-03-15,33,16,"81.6","0"
"105075",2020-03-16,33.4,S/D,"S/D","0"
"105075",2020-03-17,,,"",""
"105075",2020-03-18,33.5,S/D,"S/D","0"
