"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"108026",2020-02-10,30.6,23,"95.9","17.6"
"108026",2020-02-11,29.1,23,"93.6","0"
"108026",2020-02-12,31.8,23.7,"88.8","0"
"108026",2020-02-13,32.6,22.4,"89.1","0"
"108026",2020-02-14,31.4,23.6,"93.7","1"
"108026",2020-02-15,33.6,22.3,"90.1","0"
"108026",2020-02-16,32,23.5,"91.7","0"
"108026",2020-02-17,33.2,22.2,"90.1","0"
"108026",2020-02-18,32.1,22.4,"93.7","0.4"
"108026",2020-02-19,33.6,23.6,"88.7","0"
"108026",2020-02-20,33.5,22.6,"85.9","0"
"108026",2020-02-21,34.2,22.7,"87.7","17"
"108026",2020-02-22,26.3,23.1,"97.2","10.5"
"108026",2020-02-23,30.2,22.3,"89.2","1.2"
"108026",2020-02-24,31.5,20.6,"89.8","0"
"108026",2020-02-25,33.1,23.8,"89.9","0"
"108026",2020-02-26,33.3,22.7,"87.4","17.5"
"108026",2020-02-27,30.2,23.6,"93.7","0.3"
"108026",2020-02-28,30.4,23.3,"93.8","0.5"
"108026",2020-02-29,31.4,23.4,"90.7","9.1"
"108026",2020-03-01,26,22.6,"96.7","27.2"
"108026",2020-03-02,33.9,21.8,"85.8","0"
"108026",2020-03-03,34.6,22.2,"85.6","0"
"108026",2020-03-04,30.4,23.4,"95.9","27.7"
"108026",2020-03-05,31.3,23.4,"90.1","0"
"108026",2020-03-06,28.2,23.2,"94.3","25.2"
"108026",2020-03-07,33.2,20.8,"85.8","0.3"
"108026",2020-03-08,30.7,23.2,"92.5","1.5"
"108026",2020-03-09,27.1,24.3,"96.1","4.3"
"108026",2020-03-10,33,23.2,"89.3","0"
"108026",2020-03-11,34.2,23.2,"88.9","0.5"
"108026",2020-03-12,33.8,22.3,"87.1","0"
"108026",2020-03-13,34.2,22.6,"84.8","21.9"
"108026",2020-03-14,34.5,22.2,"86.5","0.4"
"108026",2020-03-15,30.8,24.2,"96.8","1"
"108026",2020-03-16,31.6,23.4,"91.5","4.9"
"108026",2020-03-17,S/D,23.2,"S/D","0.2"
"108026",2020-03-18,31.4,22.8,"88.5","0"
