"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"110037",2019-12-22,9.7,2.2,"84.4","12.5"
"110037",2019-12-23,11,2.6,"84.2","25"
"110037",2019-12-24,10,1.4,"84.7","4"
"110037",2019-12-25,11,1.6,"84.7","0"
"110037",2019-12-26,14,1.4,"84","13.5"
"110037",2019-12-27,13,3.4,"83.7","0"
"110037",2019-12-28,12.6,4.2,"83.7","1"
"110037",2019-12-29,11.8,4,"84.5","2"
"110037",2019-12-30,12.5,3.4,"82.6","0"
"110037",2019-12-31,13.5,0.8,"80.9","7"
"110037",2020-01-01,14.5,4.2,"80.8","2"
"110037",2020-01-02,10,2.6,"84.7","6.8"
"110037",2020-01-03,13.5,1.6,"80.3","16"
"110037",2020-01-04,13.6,3.4,"83.6","18"
"110037",2020-01-05,15,1.6,"81.1","0"
"110037",2020-01-06,14.4,0.2,"81.5","0"
"110037",2020-01-07,14,-1.6,"83.9","0"
"110037",2020-01-08,11,0,"86.9","5"
"110037",2020-01-09,10.5,1,"84.9","6"
"110037",2020-01-10,12,0.6,"84.1","0"
"110037",2020-01-11,12.6,1,"83.9","15.8"
"110037",2020-01-12,9,0.8,"88.2","7"
"110037",2020-01-13,9.5,1.8,"86","13"
"110037",2020-01-14,10.5,2,"84.6","12"
"110037",2020-01-15,10.2,2,"85","20.2"
"110037",2020-01-16,10.4,2.4,"86.2","16.7"
"110037",2020-01-17,9.9,2.2,"88.4","11"
"110037",2020-01-18,9.6,2.2,"86.4","2"
"110037",2020-01-19,11.4,2.6,"85.2","10"
"110037",2020-01-20,12,3.4,"86.2","16"
"110037",2020-01-21,10.5,1.4,"85.9","6.2"
"110037",2020-01-22,12.5,2.2,"81.2","0"
"110037",2020-01-23,11.5,3.8,"84.5","4"
"110037",2020-01-24,11.5,4,"85.5","20"
"110037",2020-01-25,10.6,2.6,"85.5","3"
"110037",2020-01-26,10,2,"87.2","0"
"110037",2020-01-27,14.7,1,"83.6","0"
"110037",2020-01-28,11.5,0.8,"83.9","0"
"110037",2020-01-29,10.6,3.7,"86.4","0"
"110037",2020-01-30,12.6,2.2,"83.2","5"
"110037",2020-01-31,11.2,2.6,"88.1","0"
"110037",2020-02-01,11,3.4,"85.8","5"
"110037",2020-02-02,12,3.2,"83.8","20"
"110037",2020-02-03,10.5,0.6,"87.1","2"
"110037",2020-02-04,11.2,3.4,"84.7","6.2"
"110037",2020-02-05,14.7,2.8,"84.3","14"
"110037",2020-02-06,12,3.6,"85.7","9.8"
"110037",2020-02-07,11.7,3.6,"88.6","10"
"110037",2020-02-08,8.4,4.8,"87.1","7"
"110037",2020-02-09,9,3.4,"88.4","28"
"110037",2020-02-10,8.9,3.2,"87.7","8.8"
"110037",2020-02-11,8.7,3.8,"88.3","9"
"110037",2020-02-12,12.5,4,"83.7","0"
"110037",2020-02-13,10,3.4,"83.3","39"
"110037",2020-02-14,11.9,2.8,"86","0"
"110037",2020-02-15,10.5,1.2,"85.3","8"
"110037",2020-02-16,11,3.2,"85.5","8"
"110037",2020-02-17,10.5,3.8,"85.7","6"
"110037",2020-02-18,9.2,2.4,"87.6","5"
"110037",2020-02-19,14,2.6,"82.6","22"
"110037",2020-02-20,16,1.9,"81.9","5.8"
"110037",2020-02-21,14.5,3.6,"85.9","0"
"110037",2020-02-22,10.3,4.2,"85.7","0"
"110037",2020-02-23,13.5,3.8,"84","0"
"110037",2020-02-24,16.4,1.7,"81.9","0"
"110037",2020-02-25,16.5,3.8,"84.3","5"
"110037",2020-02-26,14,3.4,"83.9","10"
"110037",2020-02-27,11,4,"87.2","0"
"110037",2020-02-28,11.5,3.6,"85.7","3.5"
"110037",2020-02-29,S/D,4.4,"S/D","0"
"110037",2020-03-01,9.5,2.8,"87.9","20"
"110037",2020-03-02,11,3.2,"87","9"
"110037",2020-03-03,14,2,"80.8","2"
"110037",2020-03-04,10.5,2.8,"84.1","5"
"110037",2020-03-05,13,3.4,"84.5","0"
"110037",2020-03-06,12.5,3.8,"83.3","0"
"110037",2020-03-07,12.6,3,"85.7","0"
"110037",2020-03-08,13,1.2,"83.2","2.5"
"110037",2020-03-09,13,1.6,"81.5","13"
"110037",2020-03-10,12.5,3.2,"84.1","0"
"110037",2020-03-11,11.6,0.8,"87.7","4"
"110037",2020-03-12,10.2,2.4,"84.6","3.2"
"110037",2020-03-13,12.4,2.8,"85.7","4.3"
"110037",2020-03-14,9.5,2.4,"90","12"
"110037",2020-03-15,12.05,1.4,"86.7","6"
"110037",2020-03-16,14.6,3,"83.4","8.8"
"110037",2020-03-17,S/D,2.6,"S/D","0"
