"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"112061",2020-02-05,18.7,3,"83","2.2"
"112061",2020-02-06,14.7,5.2,"88.9","5.5"
"112061",2020-02-07,16.7,5.5,"88.3","4.5"
"112061",2020-02-08,15.2,3.4,"88.5","11.3"
"112061",2020-02-09,14,5.2,"88.3","3.6"
"112061",2020-02-10,16,6.2,"88.5","3.8"
"112061",2020-02-11,15.9,6.8,"89.3","2.9"
"112061",2020-02-12,13.7,5.4,"86.4","0.6"
"112061",2020-02-13,18.3,4.2,"87.3","13.3"
"112061",2020-02-14,14.6,4.8,"S/D","0.7"
"112061",2020-02-15,15.3,6,"86.1","5.9"
"112061",2020-02-16,15.6,3.8,"88.6","3.2"
"112061",2020-02-17,15.5,6.6,"87.5","14.1"
"112061",2020-02-18,16.6,6,"88","2.4"
"112061",2020-02-19,16,3,"87.6","3"
"112061",2020-02-20,18.2,4.4,"85.5","2.2"
"112061",2020-02-21,14.5,3.2,"88.7","12.3"
"112061",2020-02-22,11.8,5.2,"89.8","7.8"
"112061",2020-02-23,17,6.2,"83.7","0.6"
"112061",2020-02-24,20.4,3.2,"81.1","0"
"112061",2020-02-25,19.6,4.5,"86.6","1.5"
"112061",2020-02-26,16.1,4.8,"85.2","2.1"
"112061",2020-02-27,18,5,"87","13.5"
"112061",2020-02-28,14.1,4.8,"87.6","9.9"
"112061",2020-02-29,12.9,6.2,"91","9.3"
"112061",2020-03-01,13.9,6,"88.8","7.9"
"112061",2020-03-02,16.6,5.5,"87.1","21.8"
"112061",2020-03-03,18.7,4.4,"84.7","8.4"
"112061",2020-03-04,19.3,3,"85.6","11.1"
"112061",2020-03-05,18.4,6.2,"82.8","0.8"
"112061",2020-03-06,17.1,6.6,"84.2","2.5"
"112061",2020-03-07,14.4,6,"87.1","17.7"
"112061",2020-03-08,16,4.4,"87.3","3.6"
"112061",2020-03-09,14.9,2.8,"84","2.7"
"112061",2020-03-10,17.5,4.2,"87.6","0"
"112061",2020-03-11,17.3,2.2,"87.5","0"
"112061",2020-03-12,13.3,3.8,"85.2","4"
"112061",2020-03-13,17.6,4.2,"84.3","3.9"
"112061",2020-03-14,17.6,6.2,"86.2","6.6"
"112061",2020-03-15,S/D,3.2,"S/D","0"
"112061",2020-03-16,28.2,20.7,"95.2","0"
"112061",2020-03-17,S/D,21.4,"S/D","0"
