"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"100104",2019-12-08,35,23,"81.2","0"
"100104",2019-12-09,33.2,23.4,"94.1","8"
"100104",2019-12-10,31.8,22,"84","3"
"100104",2019-12-11,34.6,22.2,"82.6","0"
"100104",2019-12-12,31.8,23.8,"87.4","5"
"100104",2019-12-13,31.6,24.2,"86.1","17.4"
"100104",2019-12-14,27.8,23.4,"92.4","1.2"
"100104",2019-12-15,31.6,23,"88","0"
"100104",2019-12-16,30.4,23.5,"88","0.5"
"100104",2019-12-17,33.4,23.6,"79.5","0.7"
"100104",2019-12-18,30.4,23.4,"89.3","31"
"100104",2019-12-19,31.2,21.8,"86.8","19"
"100104",2019-12-20,32,23.5,"89.3","18"
"100104",2019-12-21,28,23.8,"92.5","0"
"100104",2019-12-22,33.4,21,"84.8","0"
"100104",2019-12-23,32,23.4,"91.8","49.3"
"100104",2019-12-24,31.8,21.6,"89","0"
"100104",2019-12-25,33.8,23,"85.6","22"
"100104",2019-12-26,34.2,22.4,"82.8","32"
"100104",2019-12-27,34.8,23,"85","0"
"100104",2019-12-28,31.4,22.8,"89.7","35"
"100104",2019-12-29,32.6,21.4,"88.4","24"
"100104",2019-12-30,34.4,23.6,"86.2","2"
"100104",2019-12-31,34,23,"84.8","9.2"
"100104",2020-01-01,33.2,24.6,"85.9","0.7"
"100104",2020-01-02,30.4,23.6,"91.4","1"
"100104",2020-01-03,31,22.6,"89","0"
"100104",2020-01-04,34,22.4,"86.5","0"
"100104",2020-01-05,33,22.5,"86.5","1.2"
"100104",2020-01-06,33.2,25,"89.7","1"
"100104",2020-01-07,30.2,24.8,"93.7","1.5"
"100104",2020-01-08,35,23.2,"80.7","0"
"100104",2020-01-09,34.8,22,"77.7","18.5"
"100104",2020-01-10,33,23.2,"80.5","0"
"100104",2020-01-11,28.8,22.4,"89.4","0"
"100104",2020-01-12,30,23.6,"85.4","0"
"100104",2020-01-13,27.6,22.6,"90.7","0"
"100104",2020-01-14,29,21,"86.3","0"
"100104",2020-01-15,32.8,22.4,"83.9","0"
"100104",2020-01-16,32.4,23.2,"87.1","7"
"100104",2020-01-17,34.4,22.2,"82.3","22.5"
"100104",2020-01-18,32.2,23,"91.2","14.8"
"100104",2020-01-19,31.8,23,"88.7","0"
"100104",2020-01-20,33.4,23.6,"83.4","2.8"
"100104",2020-01-21,31.4,23.8,"85.2","5"
"100104",2020-01-22,27.4,23.6,"94.7","50"
"100104",2020-01-23,26.4,23.8,"93.2","15"
"100104",2020-01-24,32.4,22,"86.1","37.7"
"100104",2020-01-25,33.4,23.4,"88.9","38.2"
"100104",2020-01-26,35.2,23,"82.7","0"
"100104",2020-01-27,35.4,23.4,"81.9","0"
"100104",2020-01-28,34.8,25,"81.7","0"
"100104",2020-01-29,27.6,24.2,"94.6","33.5"
"100104",2020-01-30,32.8,22.5,"86.7","9.5"
"100104",2020-01-31,29.4,23.6,"94.1","24"
"100104",2020-02-01,29,23,"94.1","35.6"
"100104",2020-02-02,34.8,22.8,"84.2","30"
"100104",2020-02-03,33.4,23.2,"85.8","6"
"100104",2020-02-04,33.4,23,"86","0"
"100104",2020-02-05,35,22.2,"81.7","0"
"100104",2020-02-06,35.6,22.4,"79.2","14.6"
"100104",2020-02-07,30.6,23,"91.7","35"
"100104",2020-02-08,34.2,22.5,"85.3","0"
"100104",2020-02-09,33,24,"85.5","1"
"100104",2020-02-10,33.8,23.5,"83.5","0"
"100104",2020-02-11,32.2,23.6,"88.7","0"
"100104",2020-02-12,33,24,"85.6","1.2"
"100104",2020-02-13,32.4,23.4,"83.6","2.4"
"100104",2020-02-14,31.6,22.4,"94.2","2"
"100104",2020-02-15,31.8,23.4,"93.3","7"
"100104",2020-02-16,32.8,22.5,"85.4","0"
"100104",2020-02-17,34.2,23,"85.2","2"
"100104",2020-02-18,33.8,24,"82.1","0.8"
"100104",2020-02-19,32,24.5,"92.4","4.8"
"100104",2020-02-20,33.8,23.5,"84.8","0"
"100104",2020-02-21,35.4,23.4,"83.9","68.5"
"100104",2020-02-22,29.4,23.2,"93.3","4.4"
"100104",2020-02-23,31.6,23.6,"88.7","17.4"
"100104",2020-02-24,31,23.2,"87.7","7.7"
"100104",2020-02-25,34,24.4,"85","0"
"100104",2020-02-26,34.8,24.2,"83.4","0"
"100104",2020-02-27,30.4,24.8,"90.8","0.5"
"100104",2020-02-28,32.8,23.5,"87","5.8"
"100104",2020-02-29,33.6,24.2,"85.8","0.4"
"100104",2020-03-01,30,23.8,"91.2","19.8"
"100104",2020-03-02,34.8,23.4,"82.9","0"
"100104",2020-03-03,35,22.4,"84.4","1.8"
"100104",2020-03-04,32.4,23.8,"91.3","7.8"
"100104",2020-03-05,30.2,24,"90.7","1.2"
"100104",2020-03-06,32.4,23,"88.3","3"
"100104",2020-03-07,34.4,22.6,"83","0"
"100104",2020-03-08,32.8,24,"91.1","13.8"
"100104",2020-03-09,29.6,23.6,"94.8","13.2"
"100104",2020-03-10,32.8,23.8,"87.9","54.3"
"100104",2020-03-11,31.4,23,"91.3","0.8"
"100104",2020-03-12,34.4,23.2,"84.5","6"
"100104",2020-03-13,36,22,"82.3","13.2"
"100104",2020-03-14,33,23,"84.2","0"
"100104",2020-03-15,34,23.8,"88.6","0.5"
"100104",2020-03-16,34.2,23.5,"85.6","3"
"100104",2020-03-17,S/D,23,"S/D","4.5"
"100104",2020-03-18,32.8,22.2,"84.8","0"
